Chemblid,Target,Class,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
CHEMBL2321635,"Beta-1,3-galactosyltransferase 5",unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,26,26
CHEMBL2321636,SH2 domain-containing protein 1A,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,61,61,61
CHEMBL2321637,Kinesin-like protein KIF9,cytosolic other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
CHEMBL2321638,Poly [ADP-ribose] polymerase 1,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
CHEMBL2321639,Histo-blood group ABO system transferase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4
CHEMBL2321640,"Frataxin, mitochondrial",unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CHEMBL2321641,Steroid Delta-isomerase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6
CHEMBL2321642,Neuraminidase,enzyme  hydrolase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24
CHEMBL2321643,Histone-lysine N-methyltransferase SMYD3,epigenetic regulator  writer  pmt  set,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,25,25
CHEMBL2321644,Histone-lysine N-methyltransferase SUV420H2,epigenetic regulator  writer  pmt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,8,8
CHEMBL2321645,Histone-lysine N-methyltransferase SUV420H1,epigenetic regulator  writer  pmt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,6,6
CHEMBL2321646,Histone-lysine N-methyltransferase SETDB1,epigenetic regulator  reader  methyl-lysine  tudor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,12,20,20
CHEMBL2322,Renin,enzyme  protease  aspartic  aa  a1a,0,0,0,0,0,0,0,0,0,0,0,9,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,16,17,17,17,17,17,17,17,17
CHEMBL2323,Cathepsin B,enzyme  protease  cysteine  ca  c1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,19,19,23,23,23,23,25,25,25,31,31,44,44
CHEMBL2326,Carbonic anhydrase VII,enzyme  lyase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,58,99,172,222,325,362,426,655,730,789,854,855
CHEMBL2327,Neurokinin 2 receptor,membrane receptor  7tm1  peptide  short peptide  neurokinin receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,26,26,27,37,48,61,88,88,137,243,260,363,399,412,468,496,500,579,597,644,650,651
CHEMBL2328,Glycine receptor subunit alpha-2,ion channel  lgic  gly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2
CHEMBL2329,Dihydrofolate reductase,enzyme  reductase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,56,56,56,56,56,61,61,61,104,104,104,104,104,186,186,186,186,199,217,218,218,218
CHEMBL233,Mu opioid receptor,membrane receptor  7tm1  peptide  short peptide  opioid receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,17,17,24,48,101,198,317,635,1038,1334,1824,1958,2169,2396,2701,2999,3237,3376,3377
CHEMBL2331,Phenylethanolamine N-methyltransferase,enzyme,10,10,22,22,22,22,22,22,22,34,34,49,73,73,73,73,73,73,73,73,84,97,97,132,132,132,132,132,132,132,132,140,154,154,154,154,154,154,154,154,154,154
CHEMBL2331041,Potassium channel subfamily K member 10,ion channel  vgc  k  k2p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CHEMBL2331042,Potassium channel subfamily K member 18,ion channel  vgc  k  k2p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
CHEMBL2331044,Myelin transcription factor 1,transcription factor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,23,23
CHEMBL2331045,"Carbonic anhydrase 2, isoform A",unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28,28,28
CHEMBL2331046,Carbonic anhydrase 1,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56,56,56
CHEMBL2331047,Sodium/iodide cotransporter,transporter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,42,42,42
CHEMBL2331048,Transmembrane protease serine 4,enzyme  protease  serine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,41,41,41
CHEMBL2331049,Vascular endothelial growth factor receptor 2,enzyme  kinase  protein kinase  tk  vegfr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,5,5,5,39,39,39,39,39
CHEMBL2331050,Disintegrin and metalloproteinase domain-containing protein 15,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
CHEMBL2331051,Palmitoyl-protein thioesterase 1,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
CHEMBL2331052,Beta-galactosidase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6
CHEMBL2331053,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3",enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,51,795,833,833,833
CHEMBL2331054,26S proteasome non-ATPase regulatory subunit 10,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CHEMBL2331055,PERQ amino acid-rich with GYF domain-containing protein 2,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
CHEMBL2331056,HTH-type transcriptional regulator MgrA,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4
CHEMBL2331058,Lysophosphatidic acid receptor 6,membrane receptor  7tm1  smallmol  lipid-like ligand receptor  edg receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11
CHEMBL2331059,Delta(24)-sterol reductase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,8,8
CHEMBL2331061,Serine/threonine-protein kinase B-raf,enzyme  kinase  protein kinase  tkl  raf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8,8
CHEMBL2331062,"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2",enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
CHEMBL2331063,"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2",enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13
CHEMBL2331064,"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2",enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,15,15,15
CHEMBL2331065,Alpha-ketoglutarate-dependent dioxygenase FTO,enzyme  reductase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,53,53,53
CHEMBL2331066,Beta-secretase 2,enzyme  hydrolase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,30,30,30,30
CHEMBL2331067,Alkaline ceramidase 2,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CHEMBL2331068,D-amino-acid oxidase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20
CHEMBL2331069,FkbO,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
CHEMBL2331070,Acid ceramidase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,42
CHEMBL2331071,"Serine/threonine-protein phosphatase PGAM5, mitochondrial",enzyme  phosphatase  protein phosphatase  ser_thr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
CHEMBL2331072,Dynamin-1-like protein,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
CHEMBL2334,Caspase-3,enzyme  protease  cysteine  cd  c14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,311,458,570,613,740,757,835,881,989,1105,1114,1140,1140
CHEMBL2335,Lysosomal Pro-X carboxypeptidase,enzyme  protease  serine  sc  s28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,119,314,346,394,400,400,400
CHEMBL2336,MAP kinase p38 alpha,enzyme  kinase  protein kinase  cmgc  mapk  p38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,25,38,38,58,58,94,94,106,107,127,127,127,132,132,133
CHEMBL2337,Glycine transporter 1,transporter  electrochemical  slc  slc06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,199,274,363,431,526,531,531,560,651,651,659,659
CHEMBL2339,Cytochrome P450 7A1,enzyme  cytochrome p450  cyp_7  cyp_7a  cyp_7a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
CHEMBL234,Dopamine D3 receptor,membrane receptor  7tm1  smallmol  monoamine receptor  dopamine receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,25,54,133,156,191,235,273,283,296,332,534,750,1076,1195,1463,1596,1760,1903,2336,2903,3145,3422,3423
CHEMBL2340,Endothelin-converting enzyme 1,enzyme  protease  metallo  mae  m13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
CHEMBL2343,Serine/threonine-protein kinase Sgk1,enzyme  kinase  protein kinase  agc  sgk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,30,35,41,65,132,208,211,224,225,228,234,439,474,573,595,595
CHEMBL2344,Vasopressin V2 receptor,membrane receptor  7tm1  peptide  short peptide  vasopressin and oxytocin receptor,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
CHEMBL2345,Ribosomal protein S6 kinase alpha 3,enzyme  kinase  protein kinase  camk  rskb  rskb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,62,82,502,610,618,618,786,844,1346,1404,1730,1758,1758
CHEMBL2346,Estrogen sulfotransferase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9
CHEMBL2346484,Transcription factor MafK,transcription factor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
CHEMBL2346485,Streptokinase,enzyme  kinase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,55,55,55,55
CHEMBL2346486,Nicotinamide N-methyltransferase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CHEMBL2346487,Ribonucleoside-diphosphate reductase subunit alpha,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7
CHEMBL2346488,Proliferating cell nuclear antigen,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,32,32
CHEMBL2346489,Kit ligand,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CHEMBL2346491,CX3C chemokine receptor 1,membrane receptor  7tm1  peptide  chemokine receptor  cx3c chemokine receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CHEMBL2346492,A disintegrin and metalloproteinase with thrombospondin motifs 13,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3
CHEMBL2346493,Frizzled-1,membrane receptor  7tmfz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,23,23
CHEMBL2346494,Urotensin-2 receptor,membrane receptor  7tm1  peptide  short peptide  neuropeptide receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
CHEMBL2347,Histone deacetylase 8,epigenetic regulator  eraser  hdac  hdac class iia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,7,7,7,7,7
CHEMBL2349,Phosphorylase kinase gamma subunit 2,enzyme  kinase  protein kinase  camk  phk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21,75,76,76,154,154,336,342,347,356,356
CHEMBL235,Peroxisome proliferator-activated receptor gamma,transcription factor  nuclear receptor  nr1  nr1c  nr1c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,27,30,30,52,63,124,181,450,792,998,1218,1412,1793,2067,2443,2683,2842,3513,3659,3661
CHEMBL2351,Aspartate aminotransferase mitochondrial,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
CHEMBL2353,Vitamin D receptor,transcription factor  nuclear receptor  nr1  nr1i  nr1i1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,7,10,10,10,10,16,16,145,145,175,182,182,182,182,182,182,182,182,182
CHEMBL2354,Superoxide dismutase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14,20,24,28,28,30,38,38
CHEMBL2358,Casein kinase II beta,enzyme  kinase  reg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
CHEMBL2359,CaM kinase II alpha,enzyme  kinase  protein kinase  camk  camk2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
CHEMBL236,Delta opioid receptor,membrane receptor  7tm1  peptide  short peptide  opioid receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,47,54,100,185,266,585,1008,1221,1551,1704,1903,2103,2358,2538,2785,2888,2889
CHEMBL2360,Hypoxanthine-guanine phosphoribosyltransferase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,36,36,36,84,121,121,145,145,145
CHEMBL2361,Thymidylate kinase,enzyme  transferase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,58,73,73,73,109,166,166,176,197,198,209,209,252,252,252
CHEMBL2362979,Probable global transcription activator SNF2L2,epigenetic regulator  reader  brd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,32,32
CHEMBL2363,Dihydrofolate reductase,enzyme  reductase,0,30,30,30,42,42,42,42,42,42,42,42,42,42,42,42,42,55,69,82,82,119,131,131,131,143,156,183,199,394,394,426,464,480,595,595,595,623,623,624,624,624
CHEMBL2363000,Potassium voltage-gated channel subfamily B member 1,ion channel  vgc  k  vg k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
CHEMBL2363090,30S ribosomal protein S18,cytosolic other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4
CHEMBL2363119,50S ribosomal protein L28,cytosolic other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
CHEMBL2363121,50S ribosomal protein L2,cytosolic other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
CHEMBL2364,Hepatitis C virus NS4A protein,enzyme  protease  serine  pas  s29  reg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3
CHEMBL2364674,"1,3-beta-glucan synthase",enzyme  transferase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6
CHEMBL2365,Ryanodine receptor 3,ion channel  lgic  ryr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
CHEMBL2366,Trypsin,enzyme  protease  serine  pas  s1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,49,49,49,49,49,76,76,76,76,76,77,77,77,91,95,95,95,95
CHEMBL2366401,Cytochrome P450 14alpha-demethylase,enzyme  cytochrome p450  cyp_51  cyp_51a  cyp_51a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,34,34,34,34,34,34,34
CHEMBL2366402,Glutamine synthetase,enzyme  ligase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2
CHEMBL2366406,PDE7B protein,enzyme  phosphodiesterase  pde_7  pde_7b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27,27,27,27,27,27,27
CHEMBL2366408,Nicotinic acetylcholine receptor alpha 5 subunit,ion channel  lgic  ach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,41,41,41,41,41,41,47,47,62,84,90,90,100,100,100,100,117,119,119,119,119,119,119,119
CHEMBL2366409,AChE2,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
CHEMBL2366411,Delta(14)-sterol reductase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
CHEMBL2366413,Cycloeucalenol cycloisomerase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
CHEMBL2366415,Acetolactate synthase,enzyme  transferase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
CHEMBL2366416,Odorant-binding protein 1,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4
CHEMBL2366417,Odorant-binding protein 2,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4
CHEMBL2366418,Odorant-binding protein 3,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8
CHEMBL2366420,Photosystem II protein D1,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
CHEMBL2366421,Tubulin alpha 4a,structural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6
CHEMBL2366424,Putative protoporphyrinogen IX oxidase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
CHEMBL2366425,Cytochrome b,cytosolic other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11
CHEMBL2366426,Voltage-gated sodium channel Nav1 alpha subunit,ion channel  vgc  vg na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
CHEMBL2366427,Polyphenol oxidase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
CHEMBL2366429,Uncharacterized protein,membrane receptor  7tm1  smallmol  nucleotide-like receptor  adenosine receptor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,12,12,12,12,12
CHEMBL2366431,P450 sterol 14-alpha-demethylase,enzyme  cytochrome p450  cyp_51  cyp_51a  cyp_51a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6
CHEMBL2366432,Uncharacterized protein,unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,22,22,22,22,22,22,22,22,22
CHEMBL2366435,Threonyl-tRNA synthase,enzyme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
CHEMBL2366437,Nicotinic acetylcholine receptor alpha8 subunit,ion channel  lgic  ach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,45,45,45,45,62,62,62,62,62,62,62
